data,sku,cod_filial,filial,unidade,demanda,faturamento,num_transacoes,clientes_unicos
2024-06-20,16984,101032,RUA,KG,0.772,94.88,3,3
2024-06-21,16984,101032,RUA,KG,0.624,76.69,2,2
2024-06-22,16984,101032,RUA,KG,1.112,136.66,7,7
2024-06-24,16984,101032,RUA,KG,3.646,448.1,15,15
2024-06-25,16984,101032,RUA,KG,3.095,380.35,14,14
2024-06-26,16984,101032,RUA,KG,1.556,191.21,9,9
2024-06-27,16984,101032,RUA,KG,0.316,38.84,1,1
2024-06-28,16984,101032,RUA,KG,1.54,189.26,7,7
2024-06-29,16984,101032,RUA,KG,1.982,243.6,9,9
2024-07-01,16984,101032,RUA,KG,3.972,488.13,18,18
2024-07-02,16984,101032,RUA,KG,2.312,284.16,12,12
2024-07-03,16984,101032,RUA,KG,2.018,248.02,10,10
2024-07-04,16984,101032,RUA,KG,2.864,351.99,13,13
2024-07-05,16984,101032,RUA,KG,3.6,442.44,15,15
2024-07-06,16984,101032,RUA,KG,1.143,140.47,6,6
2024-07-08,16984,101032,RUA,KG,1.83,224.92000000000002,10,10
2024-07-09,16984,101032,RUA,KG,1.728,212.37,7,7
2024-07-10,16984,101032,RUA,KG,1.524,187.3,10,10
2024-07-11,16984,101032,RUA,KG,3.117,383.08,15,15
2024-07-12,16984,101032,RUA,KG,2.124,261.03999999999996,10,10
2024-07-13,16984,101032,RUA,KG,1.1119999999999999,136.67,8,8
2024-07-15,16984,101032,RUA,KG,1.6320000000000001,200.57999999999998,8,8
2024-07-16,16984,101032,RUA,KG,3.228,396.71999999999997,8,8
2024-07-17,16984,101032,RUA,KG,2.214,272.09000000000003,9,9
2024-07-18,16984,101032,RUA,KG,2.1479999999999997,264.0,11,11
2024-07-19,16984,101032,RUA,KG,1.326,162.95,6,6
2024-07-20,16984,101032,RUA,KG,0.568,69.82,4,4
2024-07-22,16984,101032,RUA,KG,0.748,93.43,6,6
2024-07-23,16984,101032,RUA,KG,2.549,318.38,10,10
2024-07-24,16984,101032,RUA,KG,1.6219999999999999,202.59,8,8
2024-07-25,16984,101032,RUA,KG,2.75,343.49,10,10
2024-07-26,16984,101032,RUA,KG,2.606,325.5,12,12
2024-07-27,16984,101032,RUA,KG,0.446,55.71,4,4
2024-07-29,16984,101032,RUA,KG,2.19,273.55,12,12
2024-07-30,16984,101032,RUA,KG,1.162,145.14,6,6
2024-07-31,16984,101032,RUA,KG,2.798,349.5,16,16
2024-08-01,16984,101032,RUA,KG,1.596,199.34,7,7
2024-08-02,16984,101032,RUA,KG,2.248,280.78,9,9
2024-08-03,16984,101032,RUA,KG,0.58,72.44,4,4
2024-08-05,16984,101032,RUA,KG,2.989,373.34000000000003,15,15
2024-08-06,16984,101032,RUA,KG,1.256,156.87,8,8
2024-08-07,16984,101032,RUA,KG,1.538,192.1,7,7
2024-08-08,16984,101032,RUA,KG,3.55,443.41,13,13
2024-08-09,16984,101032,RUA,KG,1.418,177.11,9,9
2024-08-10,16984,101032,RUA,KG,1.138,142.13,5,4
2024-08-12,16984,101032,RUA,KG,1.458,182.12,8,8
2024-08-13,16984,101032,RUA,KG,1.816,226.82,10,10
2024-08-14,16984,101032,RUA,KG,3.136,391.68,12,12
2024-08-15,16984,101032,RUA,KG,2.322,290.02,9,9
2024-08-16,16984,101032,RUA,KG,1.568,195.85,8,8
2024-08-17,16984,101032,RUA,KG,2.038,254.56,10,10
2024-08-19,16984,101032,RUA,KG,1.62,210.44,8,8
2024-08-20,16984,101032,RUA,KG,1.98,257.22,11,11
2024-08-21,16984,101032,RUA,KG,2.172,282.15,9,9
2024-08-22,16984,101032,RUA,KG,2.3560000000000003,306.05,10,10
2024-08-23,16984,101032,RUA,KG,3.254,422.7,13,13
2024-08-24,16984,101032,RUA,KG,0.962,124.96000000000001,8,8
2024-08-26,16984,101032,RUA,KG,2.152,276.23,9,9
2024-08-27,16984,101032,RUA,KG,3.544,460.39,18,18
2024-08-28,16984,101032,RUA,KG,2.612,339.31,11,11
2024-08-29,16984,101032,RUA,KG,1.218,158.22,9,9
2024-08-30,16984,101032,RUA,KG,2.118,275.13,8,8
2024-08-31,16984,101032,RUA,KG,3.064,398.03000000000003,14,14
2024-09-02,16984,101032,RUA,KG,2.296,298.24,9,9
2024-09-03,16984,101032,RUA,KG,3.5869999999999997,465.95,13,13
2024-09-04,16984,101032,RUA,KG,2.448,318.0,15,15
2024-09-05,16984,101032,RUA,KG,2.754,357.75,16,16
2024-09-06,16984,101032,RUA,KG,3.349,435.06,13,13
2024-09-09,16984,101032,RUA,KG,2.854,370.75,13,13
2024-09-10,16984,101032,RUA,KG,3.273,425.18,16,16
2024-09-11,16984,101032,RUA,KG,1.934,251.20999999999998,9,9
2024-09-12,16984,101032,RUA,KG,4.63,601.43,18,18
2024-09-13,16984,101032,RUA,KG,2.174,282.41,11,11
2024-09-14,16984,101032,RUA,KG,2.718,353.07,15,15
2024-09-16,16984,101032,RUA,KG,2.422,338.83000000000004,7,7
2024-09-17,16984,101032,RUA,KG,2.746,384.17,11,11
2024-09-18,16984,101032,RUA,KG,3.332,466.14,16,16
2024-09-19,16984,101032,RUA,KG,1.786,249.87,8,8
2024-09-20,16984,101032,RUA,KG,2.084,291.55,10,10
2024-09-21,16984,101032,RUA,KG,1.952,273.1,10,10
2024-09-23,16984,101032,RUA,KG,3.0,419.71,14,14
2024-09-24,16984,101032,RUA,KG,3.114,435.66,12,12
2024-09-25,16984,101032,RUA,KG,2.489,348.23,9,9
2024-09-26,16984,101032,RUA,KG,1.398,195.57999999999998,9,9
2024-09-27,16984,101032,RUA,KG,1.934,270.56,13,13
2024-09-28,16984,101032,RUA,KG,2.134,298.53,13,13
2024-09-30,16984,101032,RUA,KG,2.732,382.23,16,16
2024-10-01,16984,101032,RUA,KG,3.306,462.51,14,14
2024-10-02,16984,101032,RUA,KG,4.369,611.23,16,16
2024-10-03,16984,101032,RUA,KG,1.528,213.77,8,8
2024-10-04,16984,101032,RUA,KG,2.92,408.52,13,13
2024-10-05,16984,101032,RUA,KG,2.028,283.73,12,12
2024-10-07,16984,101032,RUA,KG,3.828,535.53,12,12
2024-10-08,16984,101032,RUA,KG,1.702,238.12,10,10
2024-10-09,16984,101032,RUA,KG,1.896,265.26,8,8
2024-10-10,16984,101032,RUA,KG,2.02,282.59,8,8
2024-10-11,16984,101032,RUA,KG,1.254,175.44,5,5
2024-10-12,16984,101032,RUA,KG,0.48,67.15,3,3
2024-10-14,16984,101032,RUA,KG,3.182,445.17,14,14
2024-10-15,16984,101032,RUA,KG,2.426,339.39,13,13
2024-10-16,16984,101032,RUA,KG,3.267,457.06,16,16
2024-10-17,16984,101032,RUA,KG,2.742,383.62,12,12
2024-10-18,16984,101032,RUA,KG,2.258,315.89,6,6
2024-10-19,16984,101032,RUA,KG,2.318,324.3,15,15
2024-10-22,16984,101032,RUA,KG,3.026,423.34000000000003,15,15
2024-10-23,16984,101032,RUA,KG,1.684,235.59,9,9
2024-10-24,16984,101032,RUA,KG,1.928,269.73,12,12
2024-10-25,16984,101032,RUA,KG,3.398,475.39,18,18
2024-10-26,16984,101032,RUA,KG,0.874,122.27000000000001,5,5
2024-10-28,16984,101032,RUA,KG,2.3649999999999998,330.87,10,10
2024-10-29,16984,101032,RUA,KG,3.632,508.12,19,19
2024-10-30,16984,101032,RUA,KG,2.782,389.2,14,14
2024-10-31,16984,101032,RUA,KG,2.144,299.93,13,13
2024-11-01,16984,101032,RUA,KG,2.648,370.46,13,13
2024-11-02,16984,101032,RUA,KG,1.406,196.70999999999998,7,7
2024-11-04,16984,101032,RUA,KG,1.57,219.64,7,7
2024-11-05,16984,101032,RUA,KG,0.45,62.95,3,3
2024-11-06,16984,101032,RUA,KG,1.726,241.45999999999998,8,8
2024-11-07,16984,101032,RUA,KG,2.262,316.45,9,9
2024-11-08,16984,101032,RUA,KG,2.334,303.18,11,11
2024-11-09,16984,101032,RUA,KG,2.49,323.46999999999997,12,12
2024-11-11,16984,101032,RUA,KG,1.636,212.52,11,11
2024-11-12,16984,101032,RUA,KG,2.814,365.54,12,12
2024-11-13,16984,101032,RUA,KG,2.7880000000000003,362.15,12,12
2024-11-14,16984,101032,RUA,KG,2.204,286.31,9,9
2024-11-16,16984,101032,RUA,KG,1.496,194.32999999999998,8,8
2024-11-18,16984,101032,RUA,KG,2.394,310.98,13,13
2024-11-19,16984,101032,RUA,KG,1.26,163.68,2,2
2024-11-21,16984,101032,RUA,KG,2.916,378.79,14,14
2024-11-22,16984,101032,RUA,KG,2.448,318.01,12,12
2024-11-23,16984,101032,RUA,KG,1.508,195.89,7,7
2024-11-25,16984,101032,RUA,KG,2.041,265.14,10,10
2024-11-26,16984,101032,RUA,KG,1.424,184.98999999999998,9,9
2024-11-27,16984,101032,RUA,KG,2.268,294.62,9,9
2024-11-28,16984,101032,RUA,KG,0.9239999999999999,120.02000000000001,5,5
2024-11-29,16984,101032,RUA,KG,3.092,401.66,13,13
2024-11-30,16984,101032,RUA,KG,1.722,223.69,7,7
2024-01-02,16984,101042,SHOPPING,KG,0.212,25.42,2,2
2024-01-03,16984,101042,SHOPPING,KG,0.708,84.89,4,4
2024-01-04,16984,101042,SHOPPING,KG,0.304,36.45,2,2
2024-01-05,16984,101042,SHOPPING,KG,1.264,151.56,6,6
2024-01-06,16984,101042,SHOPPING,KG,0.498,59.709999999999994,2,2
2024-01-07,16984,101042,SHOPPING,KG,0.436,52.28,2,2
2024-01-08,16984,101042,SHOPPING,KG,0.416,49.88,2,2
2024-01-09,16984,101042,SHOPPING,KG,1.8820000000000001,225.65,10,10
2024-01-10,16984,101042,SHOPPING,KG,1.076,129.01999999999998,6,6
2024-01-11,16984,101042,SHOPPING,KG,0.5980000000000001,71.7,3,3
2024-01-12,16984,101042,SHOPPING,KG,0.9359999999999999,112.22999999999999,4,4
2024-01-13,16984,101042,SHOPPING,KG,1.893,226.97,7,7
2024-01-15,16984,101042,SHOPPING,KG,0.5860000000000001,70.25,4,4
2024-01-16,16984,101042,SHOPPING,KG,1.57,188.25,8,8
2024-01-18,16984,101042,SHOPPING,KG,1.16,139.09,6,6
2024-01-19,16984,101042,SHOPPING,KG,0.53,63.550000000000004,3,3
2024-01-20,16984,101042,SHOPPING,KG,0.818,98.08,3,3
2024-01-21,16984,101042,SHOPPING,KG,0.096,11.51,1,1
2024-01-23,16984,101042,SHOPPING,KG,0.484,58.04,4,4
2024-01-24,16984,101042,SHOPPING,KG,0.88,105.52,4,4
2024-01-25,16984,101042,SHOPPING,KG,0.966,115.84,5,5
2024-01-26,16984,101042,SHOPPING,KG,1.906,228.54,11,11
2024-01-27,16984,101042,SHOPPING,KG,0.788,94.47,7,7
2024-01-28,16984,101042,SHOPPING,KG,0.598,71.7,2,2
2024-01-29,16984,101042,SHOPPING,KG,0.866,103.84,5,5
2024-01-30,16984,101042,SHOPPING,KG,1.698,203.6,8,8
2024-01-31,16984,101042,SHOPPING,KG,0.49,58.739999999999995,3,3
2024-02-01,16984,101042,SHOPPING,KG,0.968,116.07000000000001,5,5
2024-02-02,16984,101042,SHOPPING,KG,1.0230000000000001,122.67,7,7
2024-02-03,16984,101042,SHOPPING,KG,0.986,118.23,6,6
2024-02-04,16984,101042,SHOPPING,KG,1.248,149.64000000000001,5,5
2024-02-05,16984,101042,SHOPPING,KG,0.608,72.9,5,5
2024-02-06,16984,101042,SHOPPING,KG,2.84,340.51,14,14
2024-02-07,16984,101042,SHOPPING,KG,1.222,146.53,5,5
2024-02-08,16984,101042,SHOPPING,KG,0.399,47.85,2,2
2024-02-09,16984,101042,SHOPPING,KG,1.709,204.92000000000002,7,7
2024-02-10,16984,101042,SHOPPING,KG,1.56,182.98,8,8
2024-02-11,16984,101042,SHOPPING,KG,0.352,42.2,2,2
2024-02-12,16984,101042,SHOPPING,KG,0.28200000000000003,33.81,2,2
2024-02-14,16984,101042,SHOPPING,KG,0.34199999999999997,41.0,3,3
2024-02-15,16984,101042,SHOPPING,KG,1.072,128.52,6,6
2024-02-16,16984,101042,SHOPPING,KG,1.79,214.62,10,9
2024-02-17,16984,101042,SHOPPING,KG,2.516,301.68,9,9
2024-02-18,16984,101042,SHOPPING,KG,1.8479999999999999,221.57,9,9
2024-02-19,16984,101042,SHOPPING,KG,0.222,26.62,1,1
2024-02-20,16984,101042,SHOPPING,KG,1.252,150.12,5,5
2024-02-21,16984,101042,SHOPPING,KG,1.306,156.59,6,6
2024-02-22,16984,101042,SHOPPING,KG,1.044,125.17,4,4
2024-02-23,16984,101042,SHOPPING,KG,0.698,83.69,4,4
2024-02-24,16984,101042,SHOPPING,KG,1.352,162.11,5,5
2024-02-25,16984,101042,SHOPPING,KG,0.278,33.33,1,1
2024-02-26,16984,101042,SHOPPING,KG,0.542,64.99,3,3
2024-02-27,16984,101042,SHOPPING,KG,1.39,166.67,7,7
2024-02-28,16984,101042,SHOPPING,KG,1.63,195.45,6,6
2024-02-29,16984,101042,SHOPPING,KG,1.034,123.97,5,5
2024-03-01,16984,101042,SHOPPING,KG,1.57,188.24,8,8
2024-03-02,16984,101042,SHOPPING,KG,0.516,61.870000000000005,3,3
2024-03-03,16984,101042,SHOPPING,KG,0.774,92.8,4,4
2024-03-04,16984,101042,SHOPPING,KG,1.192,142.92,8,8
2024-03-05,16984,101042,SHOPPING,KG,1.564,187.53,7,7
2024-03-06,16984,101042,SHOPPING,KG,1.132,135.73,5,5
2024-03-07,16984,101042,SHOPPING,KG,1.744,209.11,6,6
2024-03-08,16984,101042,SHOPPING,KG,1.96,235.01,8,8
2024-03-09,16984,101042,SHOPPING,KG,1.544,185.13,10,10
2024-03-10,16984,101042,SHOPPING,KG,1.302,156.1,6,6
2024-03-11,16984,101042,SHOPPING,KG,0.502,60.18,5,5
2024-03-12,16984,101042,SHOPPING,KG,1.6480000000000001,195.53,7,7
2024-03-14,16984,101042,SHOPPING,KG,0.32999999999999996,40.56,3,3
2024-03-15,16984,101042,SHOPPING,KG,0.908,111.6,6,6
2024-03-16,16984,101042,SHOPPING,KG,1.486,182.63,7,7
2024-03-17,16984,101042,SHOPPING,KG,0.512,62.92,3,3
2024-03-18,16984,101042,SHOPPING,KG,0.588,72.27,3,3
2024-03-19,16984,101042,SHOPPING,KG,1.434,176.23,6,6
2024-03-20,16984,101042,SHOPPING,KG,0.346,42.53,2,2
2024-03-21,16984,101042,SHOPPING,KG,0.8779999999999999,107.91,3,3
2024-03-22,16984,101042,SHOPPING,KG,0.31,38.1,1,1
2024-03-23,16984,101042,SHOPPING,KG,1.468,180.42,8,8
2024-03-24,16984,101042,SHOPPING,KG,1.51,185.58,7,7
2024-03-25,16984,101042,SHOPPING,KG,1.33,163.46,6,6
2024-03-26,16984,101042,SHOPPING,KG,0.798,98.07000000000001,5,5
2024-03-27,16984,101042,SHOPPING,KG,1.216,149.45,5,5
2024-03-28,16984,101042,SHOPPING,KG,0.5900000000000001,72.51,3,3
2024-03-29,16984,101042,SHOPPING,KG,1.046,128.55,5,5
2024-03-30,16984,101042,SHOPPING,KG,0.74,90.94,3,3
2024-03-31,16984,101042,SHOPPING,KG,0.45799999999999996,56.29,3,3
2024-04-01,16984,101042,SHOPPING,KG,0.322,39.57,1,1
2024-04-02,16984,101042,SHOPPING,KG,0.446,54.81,2,2
2024-04-03,16984,101042,SHOPPING,KG,0.528,64.88,3,3
2024-04-04,16984,101042,SHOPPING,KG,1.198,147.23,8,8
2024-04-05,16984,101042,SHOPPING,KG,1.002,123.15,4,4
2024-04-06,16984,101042,SHOPPING,KG,1.496,183.85,6,6
2024-04-07,16984,101042,SHOPPING,KG,0.708,87.01,4,4
2024-04-08,16984,101042,SHOPPING,KG,0.776,95.37,4,4
2024-04-09,16984,101042,SHOPPING,KG,0.948,116.51,5,5
2024-04-10,16984,101042,SHOPPING,KG,0.768,94.39,3,3
2024-04-11,16984,101042,SHOPPING,KG,1.798,220.97,7,7
2024-04-12,16984,101042,SHOPPING,KG,0.9199999999999999,113.07000000000001,5,5
2024-04-13,16984,101042,SHOPPING,KG,1.812,222.69,7,7
2024-04-14,16984,101042,SHOPPING,KG,0.957,117.62,5,5
2024-04-15,16984,101042,SHOPPING,KG,1.422,174.76,6,6
2024-04-16,16984,101042,SHOPPING,KG,0.62,76.2,5,5
2024-04-17,16984,101042,SHOPPING,KG,0.88,108.15,5,5
2024-04-18,16984,101042,SHOPPING,KG,1.63,200.32999999999998,8,8
2024-04-19,16984,101042,SHOPPING,KG,1.214,149.2,6,6
2024-04-20,16984,101042,SHOPPING,KG,1.756,215.82,6,6
2024-04-21,16984,101042,SHOPPING,KG,0.30400000000000005,37.36,2,2
2024-04-22,16984,101042,SHOPPING,KG,0.872,107.16,7,7
2024-04-23,16984,101042,SHOPPING,KG,0.18,22.12,1,1
2024-04-24,16984,101042,SHOPPING,KG,0.656,80.63,4,4
2024-04-25,16984,101042,SHOPPING,KG,0.904,111.1,5,5
2024-04-26,16984,101042,SHOPPING,KG,0.9299999999999999,114.30000000000001,5,5
2024-04-27,16984,101042,SHOPPING,KG,1.518,186.56,7,7
2024-04-28,16984,101042,SHOPPING,KG,0.704,86.52,4,4
2024-04-29,16984,101042,SHOPPING,KG,0.672,82.59,3,3
2024-04-30,16984,101042,SHOPPING,KG,0.576,70.79,4,4
2024-05-01,16984,101042,SHOPPING,KG,1.352,166.16,5,5
2024-05-02,16984,101042,SHOPPING,KG,0.894,109.87,6,6
2024-05-03,16984,101042,SHOPPING,KG,1.1380000000000001,139.87,5,5
2024-05-04,16984,101042,SHOPPING,KG,1.286,158.05,6,6
2024-05-05,16984,101042,SHOPPING,KG,0.6739999999999999,82.84,4,4
2024-05-06,16984,101042,SHOPPING,KG,0.414,50.879999999999995,2,2
2024-05-07,16984,101042,SHOPPING,KG,0.73,89.72,5,5
2024-05-08,16984,101042,SHOPPING,KG,0.19,23.35,1,1
2024-05-09,16984,101042,SHOPPING,KG,0.978,120.17999999999999,4,4
2024-05-10,16984,101042,SHOPPING,KG,0.95,116.75999999999999,5,5
2024-05-11,16984,101042,SHOPPING,KG,1.3499999999999999,165.91,5,5
2024-05-12,16984,101042,SHOPPING,KG,0.112,13.76,1,1
2024-05-13,16984,101042,SHOPPING,KG,0.518,63.66,2,2
2024-05-14,16984,101042,SHOPPING,KG,1.278,157.07,5,5
2024-05-15,16984,101042,SHOPPING,KG,0.75,92.17,3,3
2024-05-16,16984,101042,SHOPPING,KG,1.638,201.32999999999998,6,6
2024-05-17,16984,101042,SHOPPING,KG,0.544,66.86,2,2
2024-05-18,16984,101042,SHOPPING,KG,1.426,175.25,6,6
2024-05-19,16984,101042,SHOPPING,KG,0.916,112.57,4,4
2024-05-20,16984,101042,SHOPPING,KG,0.478,58.75,3,3
2024-05-21,16984,101042,SHOPPING,KG,1.1360000000000001,139.60999999999999,8,8
2024-05-22,16984,101042,SHOPPING,KG,1.268,155.84,5,5
2024-05-23,16984,101042,SHOPPING,KG,0.724,88.97999999999999,3,3
2024-05-24,16984,101042,SHOPPING,KG,2.188,268.9,10,10
2024-05-25,16984,101042,SHOPPING,KG,2.0300000000000002,249.49,7,7
2024-05-26,16984,101042,SHOPPING,KG,0.744,91.44000000000001,4,4
2024-05-27,16984,101042,SHOPPING,KG,0.198,24.33,1,1
2024-05-28,16984,101042,SHOPPING,KG,0.676,83.08,4,4
2024-05-29,16984,101042,SHOPPING,KG,0.6839999999999999,84.06,4,4
2024-05-30,16984,101042,SHOPPING,KG,0.5760000000000001,70.78999999999999,2,2
2024-05-31,16984,101042,SHOPPING,KG,1.331,163.57,7,7
2024-06-01,16984,101042,SHOPPING,KG,1.468,180.42000000000002,6,6
2024-06-02,16984,101042,SHOPPING,KG,0.486,59.730000000000004,4,4
2024-06-03,16984,101042,SHOPPING,KG,1.1099999999999999,136.41,4,4
2024-06-04,16984,101042,SHOPPING,KG,0.32,39.33,2,2
2024-06-05,16984,101042,SHOPPING,KG,0.152,18.68,1,1
2024-06-06,16984,101042,SHOPPING,KG,0.746,91.67999999999999,5,5
2024-06-08,16984,101042,SHOPPING,KG,0.832,102.25,5,5
2024-06-09,16984,101042,SHOPPING,KG,0.704,86.52,2,2
2024-06-10,16984,101042,SHOPPING,KG,0.948,116.50999999999999,5,5
2024-06-11,16984,101042,SHOPPING,KG,1.596,196.15,7,7
2024-06-12,16984,101042,SHOPPING,KG,2.352,289.06,12,12
2024-06-13,16984,101042,SHOPPING,KG,0.468,57.519999999999996,3,3
2024-06-14,16984,101042,SHOPPING,KG,1.5090000000000001,185.44,7,7
2024-06-15,16984,101042,SHOPPING,KG,1.112,136.67,4,4
2024-06-16,16984,101042,SHOPPING,KG,0.516,63.41,2,2
2024-06-17,16984,101042,SHOPPING,KG,1.9460000000000002,239.16,7,7
2024-06-18,16984,101042,SHOPPING,KG,0.956,117.5,6,6
2024-06-20,16984,101042,SHOPPING,KG,0.81,99.55,5,5
2024-06-21,16984,101042,SHOPPING,KG,0.72,88.47999999999999,4,4
2024-06-22,16984,101042,SHOPPING,KG,2.0140000000000002,247.53,12,12
2024-06-23,16984,101042,SHOPPING,KG,0.876,107.66,5,5
2024-06-24,16984,101042,SHOPPING,KG,1.28,157.31,7,7
2024-06-25,16984,101042,SHOPPING,KG,1.544,189.76,9,9
2024-06-26,16984,101042,SHOPPING,KG,0.418,51.37,3,3
2024-06-27,16984,101042,SHOPPING,KG,0.718,88.24,3,3
2024-06-28,16984,101042,SHOPPING,KG,0.692,85.03999999999999,3,3
2024-06-29,16984,101042,SHOPPING,KG,2.646,325.19,8,8
2024-06-30,16984,101042,SHOPPING,KG,0.634,77.91,1,1
2024-07-01,16984,101042,SHOPPING,KG,1.3679999999999999,168.14,8,8
2024-07-02,16984,101042,SHOPPING,KG,1.16,142.56,8,8
2024-07-03,16984,101042,SHOPPING,KG,0.234,28.76,1,1
2024-07-04,16984,101042,SHOPPING,KG,3.19,389.03,14,14
2024-07-05,16984,101042,SHOPPING,KG,1.0699999999999998,131.51,4,4
2024-07-06,16984,101042,SHOPPING,KG,0.098,12.04,1,1
2024-07-09,16984,101042,SHOPPING,KG,0.252,30.97,2,2
2024-07-10,16984,101042,SHOPPING,KG,1.124,138.13,5,5
2024-07-11,16984,101042,SHOPPING,KG,1.044,128.29,8,8
2024-07-12,16984,101042,SHOPPING,KG,1.198,147.24,7,7
2024-07-13,16984,101042,SHOPPING,KG,1.99,244.57,8,8
2024-07-14,16984,101042,SHOPPING,KG,1.018,125.11,4,4
2024-07-15,16984,101042,SHOPPING,KG,0.931,114.42000000000002,3,3
2024-07-16,16984,101042,SHOPPING,KG,1.0110000000000001,124.25,5,5
2024-07-17,16984,101042,SHOPPING,KG,0.278,34.17,1,1
2024-07-18,16984,101042,SHOPPING,KG,0.976,119.96000000000001,4,4
2024-07-19,16984,101042,SHOPPING,KG,0.454,55.8,2,2
2024-07-20,16984,101042,SHOPPING,KG,1.8,221.22,7,7
2024-07-21,16984,101042,SHOPPING,KG,0.416,51.120000000000005,2,2
2024-07-22,16984,101042,SHOPPING,KG,0.671,83.81,4,4
2024-07-23,16984,101042,SHOPPING,KG,0.281,35.1,2,2
2024-07-24,16984,101042,SHOPPING,KG,1.053,131.53,5,5
2024-07-25,16984,101042,SHOPPING,KG,0.628,78.43,3,3
2024-07-26,16984,101042,SHOPPING,KG,0.8260000000000001,103.17,4,4
2024-07-27,16984,101042,SHOPPING,KG,0.224,27.98,1,1
2024-07-29,16984,101042,SHOPPING,KG,0.18,22.48,1,1
2024-07-30,16984,101042,SHOPPING,KG,0.304,37.97,2,2
2024-07-31,16984,101042,SHOPPING,KG,0.476,59.45,3,3
2024-08-01,16984,101042,SHOPPING,KG,2.192,273.79,9,9
2024-08-02,16984,101042,SHOPPING,KG,0.526,65.69999999999999,3,3
2024-08-03,16984,101042,SHOPPING,KG,1.038,129.66,8,8
2024-08-04,16984,101042,SHOPPING,KG,0.84,104.91,4,4
2024-08-05,16984,101042,SHOPPING,KG,1.066,133.14,6,6
2024-08-06,16984,101042,SHOPPING,KG,1.32,164.87,5,5
2024-08-07,16984,101042,SHOPPING,KG,1.262,157.63,7,7
2024-08-08,16984,101042,SHOPPING,KG,0.294,36.72,2,2
2024-08-09,16984,101042,SHOPPING,KG,0.578,72.19,3,3
2024-08-10,16984,101042,SHOPPING,KG,1.046,130.64,4,4
2024-08-11,16984,101042,SHOPPING,KG,1.042,130.15,3,3
2024-08-12,16984,101042,SHOPPING,KG,0.356,44.46,3,3
2024-08-13,16984,101042,SHOPPING,KG,2.078,259.55,9,9
2024-08-14,16984,101042,SHOPPING,KG,0.74,92.43,3,3
2024-08-15,16984,101042,SHOPPING,KG,0.875,109.28,5,5
2024-08-16,16984,101042,SHOPPING,KG,0.41400000000000003,51.709999999999994,2,2
2024-08-17,16984,101042,SHOPPING,KG,0.478,59.71,4,4
2024-08-18,16984,101042,SHOPPING,KG,0.33599999999999997,41.97,2,2
2024-08-19,16984,101042,SHOPPING,KG,1.33,172.76999999999998,7,7
2024-08-20,16984,101042,SHOPPING,KG,1.3579999999999999,176.41,7,7
2024-08-21,16984,101042,SHOPPING,KG,1.836,238.49,9,9
2024-08-22,16984,101042,SHOPPING,KG,1.0999999999999999,142.89000000000001,6,6
2024-08-23,16984,101042,SHOPPING,KG,0.488,63.400000000000006,2,2
2024-08-24,16984,101042,SHOPPING,KG,1.96,254.60999999999999,12,12
2024-08-25,16984,101042,SHOPPING,KG,0.796,103.4,5,5
2024-08-26,16984,101042,SHOPPING,KG,0.8119999999999999,105.48,4,4
2024-08-27,16984,101042,SHOPPING,KG,0.72,93.53,4,4
2024-08-28,16984,101042,SHOPPING,KG,1.04,135.1,6,6
2024-08-29,16984,101042,SHOPPING,KG,1.214,157.71,7,7
2024-08-30,16984,101042,SHOPPING,KG,1.62,210.44,7,7
2024-08-31,16984,101042,SHOPPING,KG,1.764,229.14999999999998,8,8
2024-09-01,16984,101042,SHOPPING,KG,0.466,60.53,3,3
2024-09-02,16984,101042,SHOPPING,KG,1.1179999999999999,145.23000000000002,5,5
2024-09-03,16984,101042,SHOPPING,KG,0.44499999999999995,57.81,3,3
2024-09-04,16984,101042,SHOPPING,KG,0.954,123.93,5,5
2024-09-05,16984,101042,SHOPPING,KG,1.171,152.12,8,8
2024-09-06,16984,101042,SHOPPING,KG,0.742,96.38,5,5
2024-09-07,16984,101042,SHOPPING,KG,2.524,327.88,9,9
2024-09-08,16984,101042,SHOPPING,KG,0.892,115.87,5,5
2024-09-09,16984,101042,SHOPPING,KG,1.062,137.95,5,5
2024-09-10,16984,101042,SHOPPING,KG,1.588,206.29,7,7
2024-09-11,16984,101042,SHOPPING,KG,0.888,115.36,5,5
2024-09-12,16984,101042,SHOPPING,KG,0.834,108.34,4,4
2024-09-13,16984,101042,SHOPPING,KG,0.9299999999999999,120.81,5,5
2024-09-14,16984,101042,SHOPPING,KG,2.807,364.65000000000003,14,14
2024-09-15,16984,101042,SHOPPING,KG,0.268,34.81,1,1
2024-09-16,16984,101042,SHOPPING,KG,0.736,102.96000000000001,3,3
2024-09-17,16984,101042,SHOPPING,KG,0.894,125.07000000000001,5,5
2024-09-18,16984,101042,SHOPPING,KG,1.3679999999999999,191.39,7,7
2024-09-19,16984,101042,SHOPPING,KG,0.971,135.84,6,6
2024-09-20,16984,101042,SHOPPING,KG,1.244,174.04,9,9
2024-09-21,16984,101042,SHOPPING,KG,3.532,494.15000000000003,13,13
2024-09-22,16984,101042,SHOPPING,KG,0.48,67.15,3,3
2024-09-23,16984,101042,SHOPPING,KG,1.034,144.66,4,4
2024-09-24,16984,101042,SHOPPING,KG,0.926,129.55,5,5
2024-09-25,16984,101042,SHOPPING,KG,1.574,220.22,9,9
2024-09-26,16984,101042,SHOPPING,KG,1.79,250.42,9,9
